nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nH,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0m,ATS1m,ATS0s,ATS3s,ATS4s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS6m,AATS7m,AATS8m,AATS0v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS6e,AATS7e,AATS8e,AATS0p,AATS3p,AATS4p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC1m,AATSC2m,AATSC3m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,AATSC1s,AATSC2s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,MATS2c,MATS3c,MATS4c,MATS5c,MATS7c,MATS8c,MATS7m,MATS8m,MATS2e,MATS3e,MATS4e,MATS6e,MATS7e,MATS8e,MATS2p,MATS8p,MATS2i,MATS2s,MATS4s,MATS7s,MATS8s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS3v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS5i,GATS6i,GATS7i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,SpAbs_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE1_DzZ,VE3_DzZ,VR1_DzZ,VR3_DzZ,VE1_Dzv,VE1_Dze,VE1_Dzp,SpAbs_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE1_Dzs,VE3_Dzs,VR1_Dzs,VR3_Dzs,nBase,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsD,nBondsT,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMax2_Bhv,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin3_Bhv,SpMin4_Bhv,SpMin5_Bhv,SpMin6_Bhv,SpMin8_Bhv,SpMax1_Bhp,SpMax2_Bhp,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-6,SCH-7,VCH-6,VCH-7,SC-3,SC-4,SC-5,VC-3,VC-4,VC-5,SPC-4,SPC-5,VPC-4,VP-2,CrippenLogP,SpMax_Dt,SpMAD_Dt,EE_Dt,VE1_Dt,VE3_Dt,VR1_Dt,VR3_Dt,nHBd,nwHBd,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHdNH,nHsNH2,nHssNH,nHaaNH,nHdCH2,nHdsCH,nHCsats,nHCsatu,nHAvin,nsCH3,nssCH2,nsssCH,ndssC,naasC,naaaC,nssssC,ndsN,naaN,nsssN,naasN,ndO,nssO,naaO,nsOm,ndS,nssS,naaS,ndssS,nddssS,SHBd,SwHBa,SHBint3,SHBint4,SHBint7,SHBint9,SHBint10,SHsOH,SHCsats,SssCH2,SsssCH,SdssC,SaasC,SaaaC,SssssC,SsssN,SssS,SsBr,minHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHsNH2,minHssNH,minHdsCH,minHaaCH,minHCsats,minHCsatu,minHAvin,minHother,minsCH3,minssCH2,mindsCH,minaaCH,minsssCH,mindssC,minaasC,minaaaC,minssssC,mindNH,minssNH,mindsN,minaaN,minsssN,minaasN,minsOH,mindO,minssO,minsOm,minsF,mindsssP,minssS,minddssS,minsCl,minsBr,maxHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHsOH,maxHaaCH,maxHCsats,maxHother,maxssCH2,maxaaCH,maxsssCH,maxdssC,maxaasC,maxdO,hmax,hmin,gmin,LipoaffinityIndex,MAXDP,ETA_Beta,ETA_BetaP,ETA_dBeta,ETA_Beta_ns_d,ETA_EtaP,ETA_Eta_F,ETA_EtaP_F,ETA_Eta_B,fragC,nHBAcc,IC0,IC1,IC2,IC3,IC4,CIC0,CIC1,CIC2,CIC3,CIC4,MIC0,ZMIC1,ZMIC2,ZMIC3,nAtomLC,nAtomP,nAtomLAC,MLogP,MDEC-11,MDEC-13,MDEC-22,MDEC-23,MDEC-33,MDEO-11,MDEO-12,MDEO-22,MDEN-22,MDEN-23,MLFER_A,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,piPC1,R_TpiPCTPC,nRing,n5Ring,n6Ring,nG12Ring,nFRing,nF9Ring,nF10Ring,nF11Ring,nFG12Ring,nTRing,nHeteroRing,n6HeteroRing,nG12HeteroRing,nF10HeteroRing,nFG12HeteroRing,nRotBt,RotBtFrac,LipinskiFailures,topoRadius,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,JGT,VE1_D,VE3_D,VR1_D,TopoPSA,SRW3,SRW5,y_label
2.0,-3.738200000000007,13.974139240000053,223.2686,156.20668200000057,6.0,74.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12177.707166999966,12389.304160000018,836.4166666666667,1182.111111111111,1464.7222222222235,83.98418735862046,84.858247671233,68.78079301158309,57.96662854644815,52.23865954279288,52.55318623359091,50.41980737937082,50.59785473990321,193.6714229613448,171.91810639481196,158.71685934804216,159.6225448752832,158.61469433226506,154.8643638335212,149.9844619269404,7.785438427586232,7.759467822393814,7.718636999999954,7.740103625201857,1.3060407100608735,1.2472324639432897,1.151315286534373,167.13548797196108,150.78851730835686,157.78327927861324,162.0353461014796,165.065678648664,164.0704332328524,163.96443891255126,164.17792145379667,165.68385606187485,3.272831050228311,3.247104247104247,3.2298117789921066,3.298923923923927,3.994176566503612,3.4391355641355643,3.2439296814296794,3.5987255429904854,2.6756071651895685,0.6889578531617279,0.5796468210129873,-1.713780666635016,0.8466938938736543,0.3642213399732214,-0.4566042399237973,-0.2620011913749858,-24.0768932130458,793.2433754936385,-720.9639585214832,-1142.762040469007,848.7797221078158,-507.6984307230414,-621.7060011509111,951.9725701952028,42.91905427119724,-143.49057848941692,-1245.5682186236495,-55.50988606971492,88.46947512592916,-582.1447188054184,-874.2887891223968,688.0128824928282,-1.277239419738375,4.398423391200954,-0.3575892794292072,-7.011934777645566,6.140778164090449,0.7338230582640252,-2.2261980214030705,2.040391181926339,30.463953536694017,-0.5229454546890052,-2.1168313177297904,-5.416249065954338,0.5939750043526756,-0.1545215259868337,-0.6286689092166305,-4.30598080433289,0.6560758899664548,200.63647756397907,-21.64468301591168,-17.959411154811267,-3.206516161292104,18.169017671940445,-6.655040605245301,8.717409090835481,-10.353290579837427,3.988158103934982,-27.18903289734444,-50.16899061963279,-149.04803937111805,178.71042674065347,-2.4799603646451365,-84.65612762584203,85.92714229092351,-0.164910227486615,3.0627157354966736,-1.9698468812062384,1.7794124153203683,-0.980112800623632,-1.0868986034106838,1.5379201457111518,47.43235445108207,0.2939661251451865,-0.5540176775653163,-3.4031918541629773,-0.1250222659227813,0.1854705977482791,-1.1238315034853636,-1.5284769040601345,1.1114909248672509,1.3836998452688212,-0.1482512535336416,-0.0693413558100821,-0.0087609731182844,0.0409212109728388,-0.0139518670969503,0.0168289750788329,-0.0181001583563591,0.0064429048528836,-0.1862262527215372,0.3279584782676336,-0.335693782367383,0.3746549826848081,-0.0047875682715157,-0.1480002231221014,0.1388160618593271,0.1441579317141628,0.0858278087739482,-0.2091789222253532,0.0961952661696048,-0.0432603036081944,-0.0229381436965551,-0.0294725736483528,0.0417025696946551,0.1817787222768549,-0.0104580131389918,-0.1690443563223231,0.0151637764312755,-0.0416594509651341,0.035283248815868,-0.038901668253452,0.005044814098643,-0.0501130039489241,0.1348225492000057,-0.1380025048549847,-0.0608423586695871,0.0570667830532717,1.6697765095822843,0.8021747296386819,0.975625880887276,1.3238376131166016,0.9709958870881832,0.9950493306076704,1.0414348094843804,1.0613270996235942,0.9155692353637922,0.8524327320694508,1.029630745314335,1.080807336684641,0.9575449054332564,1.0202659407159422,1.018003253203567,0.9602659897048234,1.1004296670632654,0.965267168658531,0.7965903895590517,0.5688845004110453,0.9429556881717964,1.270250132166174,0.9549921819231122,1.0063746232326918,1.030435704562254,1.008671825351444,1.2995596241905092,1.1900110393853558,1.1328358305368869,0.9930920078074514,1.0211789114104344,1.0308601676687563,1.057976847501255,0.9867010094604788,1.5327862920327815,1.2815298073106811,1.1406979202395355,1.0454201359172468,1.035587009621736,1.0487485352500376,0.995180806601585,0.6789984252304998,0.4798952496454187,0.9316790692723872,1.231846079171749,0.9695253711275366,1.017248760362662,1.0664120120803715,1.0180607301038365,1282.2692350077873,18.1207472950058,643.3489032181787,4.428571428570194,0.2296277734129346,-10.44619916832293,1729.6696725177935,52.93536867248604,0.0093864523204522,0.2279441382394173,0.0792972899226057,1452.065081127753,20.53029505404747,709.782712893384,10.76872367994656,0.2146376946281944,-10.925507076321043,2174.4988788175524,54.56032996667322,3.0,16.006125208773753,4.456885829250939,11.615741108428074,13.0,0.0,3.777534928508555,3.74025835273578,3.7320048287804046,3.6440385726185385,3.615777180767021,1.901490994712273,1.862378316537264,1.843681820047695,1.7962685301303367,1.783117792715043,3.713434886575108,3.659252617111421,3.624617151481523,3.593595994320846,3.5322016865320887,3.501125754018494,3.4385300126885587,1.9193400748397536,1.865467980609476,1.861008818853332,1.8130609514008105,1.74845392432076,3.816041133878649,3.7137749620871854,4.920039062442347,4.917855087062493,4.8472879788489065,4.832410139524405,4.825029903940967,4.811924289687475,4.801940072793841,10.0,9.0,2.0,8.0,13.0,4.0,0.0,0.1020620726159657,0.0721687836487032,0.0320750149549792,0.0226804605813257,5.836499326721567,0.0,1.653204117474266,2.723503682206025,0.0,0.4062947534932246,12.301803175590049,15.459711763037138,4.645490819625626,18.296276624316835,0.8405300000000078,1516.6316827594062,46.88177840607053,709.782712893384,0.0019579655621952,-44.27453019531824,1233.8066703284385,50.53680261393685,11.0,0.0,14.0,16.0,6.0,14.0,14.0,17.0,17.0,18.0,17.0,2.0,1.0,1.0,7.0,0.0,1.0,3.0,24.0,11.0,0.0,9.0,7.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195393375487997,10.24450414167534,36.807834004240185,11.339186326078458,36.74462118183819,63.69494947319154,45.315455606904685,0.7989494389989433,18.011778921145485,-0.1736024006349477,-12.079112747375945,-9.348264682618076,1.0657698759578549,0.0,0.0,0.8596251993755759,0.0,0.0,0.2380904413990597,0.8596251993755759,-1.6140883771057972,1.380980262044912,0.3392328815410675,0.5804812552038431,0.289668196735619,0.2846108005866688,0.5565134503031604,0.8047284444244589,0.2046685431570856,0.5968860581949182,0.3851438064546498,0.548922266773588,0.2380904413990597,0.375883999053059,0.4348613230906727,0.44891986463607,0.5572907463382603,0.0,0.375883999053059,1.2114094325707123,-0.4850535666460664,1.5270259483612798,1.9153124478150392,-1.884915372619544,-1.6140883771057972,1.0657698759578549,0.0,0.0,7.531668459094449,2.337403580895533,0.0,0.0,0.8596251993755759,0.0,10.160084123422152,12.50263142002641,5.81176754960798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548922266773588,14.368491504200968,3.641506968601975,5.201056854034077,5.269156843554875,4.912313789091827,5.784441941112891,5.498141176077166,5.257266474996093,7.8871849266030365,7.666203167536108,5.516376147151701,0.4138056325442935,0.4538945781841589,1.0845993595991446,0.6082916045455671,0.613086328315622,1.9900429723215085,0.0,0.7051379949002948,1.0657698759578549,14.368491504200968,1.0845993595991446,-0.2661135458699415,-1.884915372619544,7.879531463140348,7.368491504200969,69.5,0.97887,-18.5,0.0,1.63706,99.91155,1.4072,2.14931,214.22,22.0,1.5877769356996587,3.819590926137995,5.5231285524077895,6.2959224313616655,6.567536762294455,5.592132154315276,3.360318163876939,1.656780537607145,0.883986658653269,0.6123723277204798,15.330752576848742,101.77813139501008,55.98744858180857,37.469024890440025,11.0,8.0,7.0,4.43,4.281746304184743,29.18104438752032,14.425629155349473,0.0,0.0,6.417273513556753,0.7685521617765946,0.0,3.015313924912764,0.935616851296693,3.947,7.081,5.843,4.386,38.211,4.48863636973214,1.9946735395189004,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,28.0,0.3888888888888889,3.0,13.0,5.6875,5.031111111111102,3.229166666666658,2.5510204081632577,2.255208333333333,1.782060972537166,0.5704538488277565,0.3221328309366408,-8.042818230449388,3157.5066869876614,340.64,0.0,0.0,1
2.0,0.1975999999999972,0.0390457599999988,244.0526,162.07023300000074,5.0,81.0,4.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12879.185377432605,13809.07192895203,708.2777301478432,1158.50591563786,1470.274434156377,85.2926183935934,90.2553720846538,69.38477659703952,59.91227222417774,49.63068568279935,45.56084199629809,43.85377666933462,44.15628381643829,188.8047945065592,176.81114523090065,150.307326820573,144.8758960693716,142.29786875286456,137.11938417776415,136.0742870800155,7.739264192053006,7.781096340425499,7.601063752613211,7.663762515901036,1.345189439024965,1.2910786719750704,1.1444304891764516,165.92548227746815,147.78673614447086,157.34735884513717,157.78241453084306,162.99582945662362,163.97017624443865,164.04747303505889,164.4982287948887,165.44304524897976,2.927060639070443,3.193588949363543,3.024819623075353,2.8942410121188527,2.818046873249532,3.054138210314329,2.6821408855622915,3.023857951984175,3.0437679505264827,0.1948191656779267,0.0141100617430487,0.1205290484214344,-0.1671446632708355,0.2053956826753364,-0.4772003586438216,0.5026399289452161,662.598471883607,973.0270405023894,-1110.5995322264205,-971.3008462616632,400.65200310593855,-2227.625372925565,285.6944315474966,338.57684052958143,-29.9165078973562,1228.3853141122986,-2149.8129813632177,-1130.3503016907198,220.358354852016,-1876.073738033328,-30.2788417715958,683.9112526732162,-2.125510645015521,4.1654740567519815,-0.2409508350509894,-1.0306796750141345,0.6220352882768717,-1.3051326758474016,-0.7461797419850181,1.7920427917196902,38.69725875187972,-4.523866808968692,3.9465548065950737,-9.785120707950217,1.8805397158533144,-5.057438132695677,-0.0372640545483434,-3.576105342816956,3.871009036788839,197.4510333090614,-26.301399777406537,28.87167037658323,-48.81929524167785,-2.1230403096503228,10.328815049421056,-8.002568838626608,-22.009784375319384,16.711253110093292,-54.140800281229545,-5.946653845467854,-25.451914361477336,-0.3449301647438128,-71.01133056376288,-38.62226623227384,56.85344381300629,4.330708966559523,3.487552116496019,-2.8997376820533165,0.7271361217893622,-3.9496903775275976,0.4977254905008652,0.5981922977554442,48.586177339623205,-0.1955327313552692,4.4028147459222176,-5.613088724185947,-2.22509901907622,0.399924418969176,-3.326371875945616,-0.0527505954208986,1.20832376797388,1.307622737146102,-0.1719045737085394,0.1034826895218036,-0.1274655228242241,-0.004179213207973,0.0187455808519438,-0.0141889518415365,-0.0383445720824379,0.0295251821733097,-0.3538614397465983,0.2944479344990375,-0.0501021936249553,-0.0006260075585187,-0.1259066144747568,-0.0672861781050066,0.1004477805883503,0.0346411964436609,0.0018276605919457,0.0117704596539152,-0.0150489542976782,-0.0412433825525315,0.0440560911100227,0.012251539273906,0.014724535048273,0.1493436212236937,-0.0062929764834921,-0.0202948780767476,-0.0231473887791449,-0.0130034325368812,0.0316707531801444,0.0551963908059946,0.0266872915298059,0.0791380316219153,0.1630776759938459,-0.0277487064477204,-0.037265921292813,0.0556322143843786,1.5871802007659233,0.9922422305775912,1.0546967700813223,1.0812878105133097,1.0884249432440225,1.1135782004512496,1.0218673419101223,0.9615031952184432,0.941253267796588,0.894049400124571,1.0318992955254045,1.0530461394681203,1.0285002784971562,1.1308836966518327,1.0173558108669865,1.0213518699621436,1.1818387715930518,0.956481527195045,1.000141303136891,0.8812694911062144,1.0527822835980851,1.155422770316473,1.0289427066104515,1.2311536348014531,0.9947869558875432,1.0399895126013563,1.535072908507472,1.0241865455134402,1.132198395154434,0.9821161320665612,1.1189411726148064,1.0059999796886243,1.0914938526905478,1.0049386949550283,1.5378082043031944,1.1054363328662749,1.2440446087414805,0.9946019780423035,0.9906731017813888,1.0087453044370116,0.938016975864664,0.992495946790058,0.634630787065819,0.8877799395787327,0.9624211917969764,0.9563969723130216,1.2403552067650796,0.9961653989675668,1.028012344126934,1567.2938987317502,22.455173647854373,709.782712893384,4.921428571428919,0.2366965464039623,-10.086834472210594,1832.200771012832,52.59291191275528,0.3813028257805737,0.2278409832044253,0.4051832112915678,1872.3447831378985,26.805056080287567,709.782712893384,5.019031903188648,0.0565225113116953,-20.11181402920566,50502.62661240587,75.808464382264,1.0,30.97376551777557,2.946917820303657,11.773630803997976,7.0,1.0,3.875144362573399,3.844366445651534,3.7500712004328,3.6846293224432807,3.6470759209696615,1.8787060891978968,1.8600139838973384,1.818076630333047,1.812972545802132,1.7717681431044143,3.7550715033360937,3.745940985330824,3.6307753519549775,3.5895256089921657,3.5649587246302223,3.501795352924977,3.4033295716616485,1.8859895614351128,1.8636933112785623,1.820373768586057,1.8007767449128067,1.6939937804819585,3.894887507894176,3.764319689395191,4.971615358837966,4.865103305051846,4.716993839503483,4.3012995288609845,4.291162048804828,4.254942267559837,4.194738244298612,3.0,8.0,3.0,11.0,15.0,4.0,1.0,0.4763590585795258,1.0660971358710916,0.1977240845212359,0.4139601062513405,7.268102678017814,0.5862793055389985,2.521815167987376,3.865065178139933,0.1961722183539801,1.1399230985096702,15.096699871408282,21.28323747535645,7.624194815727817,20.172102609889755,4.68243000000001,1091.7875494398809,31.193929983996583,709.782712893384,0.3034804410658785,-8.347066806068948,1453.0405039619932,50.96989477491779,8.0,0.0,7.0,6.0,10.0,6.0,8.0,3.0,12.0,5.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,26.0,6.0,1.0,13.0,6.0,14.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.830860127902329,18.86337491861009,15.428993227750029,12.754199235299636,1.1959078799574423,3.904521621209253,10.03379787122235,1.4717206197567785,18.67800688327185,0.8586508882260206,-12.484680457536834,1.9673801558170376,0.920831531570387,0.0,-2.8809875388247184,1.6680780038803529,0.0,0.0,0.0464842413795652,1.6680780038803529,-0.7138708159293674,1.906685817719305,0.479626080087477,0.2738479527482989,0.3118316082813959,0.2602726343990282,0.3151201528489486,0.3781677939711524,0.4167562535331083,0.6948629671758104,0.0464842413795652,0.0,0.3591395081455513,0.3424365886529245,0.6742896904137652,0.4672530637443032,0.4808926312952855,0.5261114243528727,0.3424365886529245,1.3940563772886794,-0.0980363812440689,1.4478808490277155,1.4832621563217037,-1.658642366899669,-0.7138708159293674,0.4151603194684372,0.0,-1.6102766081998432,0.0,2.6544359653249043,0.0,4.5793647060769285,1.6680780038803529,0.0,10.288152345348722,12.62855970316484,5.113078692155662,0.0,0.0,-6.605586910868114,0.0,0.0,0.0,0.0,0.3591395081455513,12.669112682658447,1.99513030453748,4.5354147203813495,3.996959829423725,3.79331923306849,2.284392696141855,2.3084836702174374,0.4530813301465254,3.951737984208624,1.6505419429862596,3.894199320286549,0.3405307822334349,0.6742896904137652,1.0008859604853686,0.6742896904137652,0.425265394111616,1.4832621563217037,0.0,0.9506194792111922,0.5056712121019498,12.669112682658447,1.6089405192283777,-0.7757475883162095,-6.605586910868114,8.28580300390937,5.669112682658449,63.25,0.90357,-23.25,0.0,1.76922,74.0947,1.0585,2.27312,354.2,18.0,1.527649648884558,3.7384744725270216,5.632564818606375,6.226265086763618,6.491980007667026,5.7107550904405215,3.499930266798058,1.6058399207187044,1.0121396525614612,0.7464247316580535,15.543089776370833,88.70419725025889,47.77349149424783,36.99823570156424,25.0,10.0,15.0,4.76,6.022765138162692,26.50897347999245,10.855459695063162,33.55009681031047,0.0,3.411178460348014,6.101796584801335,1.949202599984286,0.1999999999999999,0.282842712474619,1.917,6.686,6.266,3.1630000000000003,34.13400000000001,4.436751534363128,2.0367226368159206,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,47.0,0.6527777777777778,3.0,19.0,7.86805555555555,5.79055555555555,3.8136111111111046,2.520226757369607,1.9288903061224487,1.502425044091712,0.6574303700377948,0.2493839093492218,-9.72133235683765,1663.7010159064084,296.8,0.0,3.044522437723423,1
